id,country,state,city,station,station_code,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
2648,India,Bihar,Bihar Sharif,D M Colony, BSPCB,26-12-2023 22:00,25.204762,85.51496,CO,4,62,34
2649,India,Bihar,Bihar Sharif,D M Colony, BSPCB,26-12-2023 22:00,25.204762,85.51496,OZONE,4,32,20
2650,India,Bihar,Chhapra,Darshan 0gar, BSPCB,26-12-2023 22:00,25.7808257,84.7446768,OZONE,1,2,1
2651,India,Bihar,Gaya,Collectorate, BSPCB,26-12-2023 22:00,24.7955,84.9994,PM2.5,301,426,337
2652,India,Bihar,Gaya,Collectorate, BSPCB,26-12-2023 22:00,24.7955,84.9994,SO2,17,50,28
2653,India,Bihar,Gaya,Kareemganj, BSPCB,26-12-2023 22:00,24.792403,84.992416,NH3,1,5,3
2654,India,Bihar,Gaya,SFTI Kusdihra, BSPCB,26-12-2023 22:00,24.762518,84.982348,PM2.5,112,240,178
2655,India,Bihar,Gaya,SFTI Kusdihra, BSPCB,26-12-2023 22:00,24.762518,84.982348,NO2,12,33,21
2656,India,Bihar,Gaya,SFTI Kusdihra, BSPCB,26-12-2023 22:00,24.762518,84.982348,NH3,3,5,4
2657,India,Bihar,Hajipur,Industrial Area, BSPCB,26-12-2023 22:00,25.697189,85.2459,NH3,13,17,16
2658,India,Bihar,Hajipur,Industrial Area, BSPCB,26-12-2023 22:00,25.697189,85.2459,SO2,5,7,7
2659,India,Bihar,Hajipur,Industrial Area, BSPCB,26-12-2023 22:00,25.697189,85.2459,OZONE,8,44,20
2660,India,Bihar,Katihar,Mirchaibari, BSPCB,26-12-2023 22:00,25.560083,87.553265,PM2.5,213,410,324
2661,India,Bihar,Katihar,Mirchaibari, BSPCB,26-12-2023 22:00,25.560083,87.553265,SO2,15,23,19
2662,India,Bihar,Kishanganj,SDM Office_Khagra, BSPCB,26-12-2023 22:00,26.0881305,87.93840336,SO2,1,23,14
2663,India,Bihar,Manguraha,Forest Rest House, BSPCB,26-12-2023 22:00,27.308328,84.531742,SO2,0,0,0
2664,India,Bihar,Manguraha,Forest Rest House, BSPCB,26-12-2023 22:00,27.308328,84.531742,OZONE,11,61,42
2665,India,Bihar,Motihari,Gandak Colony, BSPCB,26-12-2023 22:00,26.63086,84.90051,CO,40,80,54
2666,India,Bihar,Muzaffarpur,Buddha Colony, BSPCB,26-12-2023 22:00,26.11442,85.39813,PM2.5,0,0,0
2667,India,Bihar,Muzaffarpur,Buddha Colony, BSPCB,26-12-2023 22:00,26.11442,85.39813,NO2,0,0,0
2668,India,Bihar,Muzaffarpur,MIT, BSPCB,26-12-2023 22:00,26.1403345,85.3650192,OZONE,3,69,47
2669,India,Bihar,Muzaffarpur,Muzaffarpur Collectorate, BSPCB,26-12-2023 22:00,26.1209,85.3647,NO2,15,33,26
2670,India,Bihar,Muzaffarpur,Muzaffarpur Collectorate, BSPCB,26-12-2023 22:00,26.1209,85.3647,CO,18,80,52
2671,India,Bihar,Pat0,DRM Office Da0pur, BSPCB,26-12-2023 22:00,25.586562,85.043586,PM2.5,277,358,328
2672,India,Bihar,Pat0,DRM Office Da0pur, BSPCB,26-12-2023 22:00,25.586562,85.043586,OZONE,2,55,40
2673,India,Bihar,Pat0,Govt. High School Shikarpur, BSPCB,26-12-2023 22:00,25.592539,85.227158,SO2,2,11,6
2674,India,Bihar,Pat0,Govt. High School Shikarpur, BSPCB,26-12-2023 22:00,25.592539,85.227158,CO,52,147,91
2675,India,Bihar,Pat0,Govt. High School Shikarpur, BSPCB,26-12-2023 22:00,25.592539,85.227158,OZONE,10,68,34
2676,India,Bihar,Pat0,IGSC Planetarium Complex, BSPCB,26-12-2023 22:00,25.610369,85.132568,SO2,11,15,12
2677,India,Bihar,Pat0,Muradpur, BSPCB,26-12-2023 22:00,25.619651,85.147382,PM10,162,480,233
2678,India,Bihar,Pat0,Rajbansi 0gar, BSPCB,26-12-2023 22:00,25.599486,85.113666,OZONE,3,55,17
2679,India,Bihar,Pat0,Samanpura, BSPCB,26-12-2023 22:00,25.596727,85.085624,NH3,1,3,3
2680,India,Bihar,Purnia,Mariam 0gar, BSPCB,26-12-2023 22:00,25.366336,87.117468,PM10,94,248,155
2681,India,Bihar,Purnia,Mariam 0gar, BSPCB,26-12-2023 22:00,25.366336,87.117468,NH3,4,7,5
2682,India,Bihar,Purnia,Mariam 0gar, BSPCB,26-12-2023 22:00,25.366336,87.117468,OZONE,1,4,2
2683,India,Bihar,Rajgir,Dangi Tola, BSPCB,26-12-2023 22:00,25.0328,85.41948,PM10,146,474,263
2684,India,Bihar,Rajgir,Dangi Tola, BSPCB,26-12-2023 22:00,25.0328,85.41948,OZONE,22,31,24
2685,India,Bihar,Saharsa,Police Line, BSPCB,26-12-2023 22:00,25.892357,86.590325,PM2.5,130,406,290
2686,India,Bihar,Saharsa,Police Line, BSPCB,26-12-2023 22:00,25.892357,86.590325,PM10,115,297,167
2687,India,Bihar,Saharsa,Police Line, BSPCB,26-12-2023 22:00,25.892357,86.590325,NO2,5,8,7
2688,India,Bihar,Saharsa,Police Line, BSPCB,26-12-2023 22:00,25.892357,86.590325,CO,3,28,17
2689,India,Bihar,Sasaram,Dada Peer, BSPCB,26-12-2023 22:00,24.952822,84.002396,PM2.5,90,328,184
2690,India,Bihar,Sasaram,Dada Peer, BSPCB,26-12-2023 22:00,24.952822,84.002396,NO2,8,26,14
2691,India,Bihar,Sasaram,Dada Peer, BSPCB,26-12-2023 22:00,24.952822,84.002396,CO,34,64,49
2692,India,Bihar,Sasaram,Dada Peer, BSPCB,26-12-2023 22:00,24.952822,84.002396,OZONE,3,4,4
2693,India,Chandigarh,Chandigarh,Sector 22, CPCC,26-12-2023 22:00,30.735567,76.775714,SO2,1,40,7
2694,India,Chandigarh,Chandigarh,Sector, CPCC,26-12-2023 22:00,30.751462,76.762879,PM10,133,202,161
2695,India,Chhattisgarh,Bhilai,32Bungalows, CECB,26-12-2023 22:00,21.194815,81.31477,NH3,6,6,6
2696,India,Chhattisgarh,Bhilai,Civic Center, Bhilai Steel Plant,26-12-2023 22:00,21.185571,81.343175,NH3,0,0,0
2697,India,Chhattisgarh,Bilaspur,Mangala, NTPC,26-12-2023 22:00,22.08815,82.13737,SO2,0,0,0
2698,India,Chhattisgarh,Chhal,0wapara SECL Colony, CECB,26-12-2023 22:00,22.118125,83.140608,NH3,2,3,3
2699,India,Chhattisgarh,Chhal,0wapara SECL Colony, CECB,26-12-2023 22:00,22.118125,83.140608,CO,72,115,98
2700,India,Chhattisgarh,Korba,Rampur, CECB,26-12-2023 22:00,22.368195,82.746431,OZONE,2,5,3
2701,India,Chhattisgarh,Korba,Urja 0gar, CECB,26-12-2023 22:00,22.348441,82.549611,PM10,41,219,84
2702,India,Chhattisgarh,Milupara,Govt. Higher Secondary School, CECB,26-12-2023 22:00,22.1910172,83.5197009,NH3,1,2,2
2703,India,Chhattisgarh,Milupara,Govt. Higher Secondary School, CECB,26-12-2023 22:00,22.1910172,83.5197009,CO,28,47,36
2704,India,Chhattisgarh,Raipur,AIIMS, CECB,26-12-2023 22:00,21.258815,81.578979,PM2.5,85,319,221
2705,India,Chhattisgarh,Raipur,AIIMS, CECB,26-12-2023 22:00,21.258815,81.578979,CO,52,110,69
2706,India,Chhattisgarh,Raipur,Bhatagaon New ISBT, CECB,26-12-2023 22:00,21.219665,81.630094,PM10,0,0,0
2707,India,Chhattisgarh,Raipur,Krishak 0gar, CECB,26-12-2023 22:00,21.237755,81.705301,CO,36,66,45
2708,India,Chhattisgarh,Raipur,Siltara Phase, CECB,26-12-2023 22:00,21.371751,81.664929,OZONE,3,9,4
2709,India,Chhattisgarh,Tumidih,OP Jindal Industrial Park, CECB,26-12-2023 22:00,22.06631475,83.33820077,PM10,66,431,125
2710,India,Chhattisgarh,Tumidih,OP Jindal Industrial Park, CECB,26-12-2023 22:00,22.06631475,83.33820077,OZONE,3,95,47
2711,India,Delhi,Delhi,Alipur, DPCC,26-12-2023 22:00,28.815329,77.15301,PM2.5,290,460,365
2712,India,Delhi,Delhi,Alipur, DPCC,26-12-2023 22:00,28.815329,77.15301,CO,40,100,65
2713,India,Delhi,Delhi,A0nd Vihar, DPCC,26-12-2023 22:00,28.647622,77.315809,OZONE,7,21,14
2714,India,Delhi,Delhi,Ashok Vihar, DPCC,26-12-2023 22:00,28.695381,77.181665,NO2,40,70,53
2715,India,Delhi,Delhi,Ashok Vihar, DPCC,26-12-2023 22:00,28.695381,77.181665,OZONE,2,12,5
2716,India,Delhi,Delhi,Bawa0, DPCC,26-12-2023 22:00,28.7762,77.051074,NO2,10,35,21
2717,India,Delhi,Delhi,Bawa0, DPCC,26-12-2023 22:00,28.7762,77.051074,NH3,11,18,14
2718,India,Delhi,Delhi,Bawa0, DPCC,26-12-2023 22:00,28.7762,77.051074,OZONE,2,30,12
2719,India,Delhi,Delhi,Burari Crossing, IMD,26-12-2023 22:00,28.7256504,77.2011573,CO,74,90,86
2720,India,Delhi,Delhi,Dr. Karni Singh Shooting Range, DPCC,26-12-2023 22:00,28.498571,77.26484,SO2,2,6,4
2721,India,Delhi,Delhi,Dr. Karni Singh Shooting Range, DPCC,26-12-2023 22:00,28.498571,77.26484,CO,44,116,78
2722,India,Delhi,Delhi,Dwarka, DPCC,26-12-2023 22:00,28.5710274,77.0719006,SO2,2,6,3
2723,India,Delhi,Delhi,Dwarka, DPCC,26-12-2023 22:00,28.5710274,77.0719006,CO,50,136,84
2724,India,Delhi,Delhi,ITO, CPCB,26-12-2023 22:00,28.628624,77.24106,NH3,4,12,8
2725,India,Delhi,Delhi,ITO, CPCB,26-12-2023 22:00,28.628624,77.24106,OZONE,8,55,27
2726,India,Delhi,Delhi,Jahangirpuri, DPCC,26-12-2023 22:00,28.73282,77.170633,PM10,256,492,406
2727,India,Delhi,Delhi,Jahangirpuri, DPCC,26-12-2023 22:00,28.73282,77.170633,OZONE,8,57,26
2728,India,Delhi,Delhi,Jawaharlal Nehru Stadium, DPCC,26-12-2023 22:00,28.58028,77.233829,PM2.5,287,442,382
2729,India,Delhi,Delhi,Jawaharlal Nehru Stadium, DPCC,26-12-2023 22:00,28.58028,77.233829,NO2,25,101,40
2730,India,Delhi,Delhi,Lodhi Road, IMD,26-12-2023 22:00,28.5918245,77.2273074,NO2,12,16,14
2731,India,Delhi,Delhi,Major Dhyan Chand 0tio0l Stadium, DPCC,26-12-2023 22:00,28.611281,77.237738,SO2,1,6,3
2732,India,Delhi,Delhi,Mundka, DPCC,26-12-2023 22:00,28.684678,77.076574,NH3,13,23,17
2733,India,Delhi,Delhi,NSIT Dwarka, CPCB,26-12-2023 22:00,28.60909,77.0325413,PM2.5,313,461,376
2734,India,Delhi,Delhi,NSIT Dwarka, CPCB,26-12-2023 22:00,28.60909,77.0325413,NO2,40,66,48
2735,India,Delhi,Delhi,0jafgarh, DPCC,26-12-2023 22:00,28.570173,76.933762,PM2.5,0,0,0
2736,India,Delhi,Delhi,0jafgarh, DPCC,26-12-2023 22:00,28.570173,76.933762,PM10,108,230,166
2737,India,Delhi,Delhi,New Moti Bagh, MHUA,26-12-2023 22:00,28.57834,77.184,NO2,2,12,5
2738,India,Delhi,Delhi,North Campus, IMD,26-12-2023 22:00,28.6573814,77.1585447,PM2.5,0,0,0
2739,India,Delhi,Delhi,North Campus, IMD,26-12-2023 22:00,28.6573814,77.1585447,CO,67,106,106
2740,India,Delhi,Delhi,Patparganj, DPCC,26-12-2023 22:00,28.623763,77.287209,PM10,294,472,399
2741,India,Delhi,Delhi,Patparganj, DPCC,26-12-2023 22:00,28.623763,77.287209,SO2,1,6,2
2742,India,Delhi,Delhi,Punjabi Bagh, DPCC,26-12-2023 22:00,28.674045,77.131023,CO,24,115,78
2743,India,Delhi,Delhi,Pusa, DPCC,26-12-2023 22:00,28.639652,77.146275,PM2.5,318,449,397
2744,India,Delhi,Delhi,Pusa, IMD,26-12-2023 22:00,28.63611,77.173332,PM2.5,212,403,334
2745,India,Delhi,Delhi,R K Puram, DPCC,26-12-2023 22:00,28.563262,77.186937,PM2.5,309,500,388
2746,India,Delhi,Delhi,R K Puram, DPCC,26-12-2023 22:00,28.563262,77.186937,SO2,15,78,36
2747,India,Delhi,Delhi,Rohini, DPCC,26-12-2023 22:00,28.732528,77.11992,NO2,20,60,39
2748,India,Delhi,Delhi,Rohini, DPCC,26-12-2023 22:00,28.732528,77.11992,SO2,1,8,3
2749,India,Delhi,Delhi,Shadipur, CPCB,26-12-2023 22:00,28.6514781,77.1473105,NO2,47,83,63
2750,India,Delhi,Delhi,Shadipur, CPCB,26-12-2023 22:00,28.6514781,77.1473105,CO,26,119,84
2751,India,Delhi,Delhi,Sirifort, CPCB,26-12-2023 22:00,28.5504249,77.2159377,OZONE,6,40,17
2752,India,Delhi,Delhi,Sonia Vihar, DPCC,26-12-2023 22:00,28.710508,77.249485,NO2,0,0,0
2753,India,Delhi,Delhi,Sonia Vihar, DPCC,26-12-2023 22:00,28.710508,77.249485,NH3,10,17,13
2754,India,Delhi,Delhi,Sonia Vihar, DPCC,26-12-2023 22:00,28.710508,77.249485,CO,80,110,95
2755,India,Delhi,Delhi,Wazirpur, DPCC,26-12-2023 22:00,28.699793,77.165453,SO2,6,15,9
2756,India,Delhi,Delhi,Wazirpur, DPCC,26-12-2023 22:00,28.699793,77.165453,OZONE,41,43,43
2757,India,Gujarat,Ahmedabad,Chandkheda, IITM,26-12-2023 22:00,23.107969,72.574648,NH3,3,3,3
2758,India,Gujarat,Ahmedabad,Raikhad, IITM,26-12-2023 22:00,23.020509,72.579261,PM10,26,500,214
2759,India,Gujarat,Ahmedabad,Raikhad, IITM,26-12-2023 22:00,23.020509,72.579261,NH3,5,5,5
2760,India,Gujarat,Ahmedabad,Rakhial, IITM,26-12-2023 22:00,23.016834,72.625775,PM2.5,121,370,249
2761,India,Gujarat,Ahmedabad,Rakhial, IITM,26-12-2023 22:00,23.016834,72.625775,PM10,124,384,193
2762,India,Gujarat,Ahmedabad,Rakhial, IITM,26-12-2023 22:00,23.016834,72.625775,NH3,2,10,7
2763,India,Gujarat,Ahmedabad,Rakhial, IITM,26-12-2023 22:00,23.016834,72.625775,SO2,2,9,4
2764,India,Gujarat,Ahmedabad,Rakhial, IITM,26-12-2023 22:00,23.016834,72.625775,OZONE,1,62,33
2765,India,Gujarat,Ahmedabad,SAC ISRO Bopal, IITM,26-12-2023 22:00,23.041137,72.456691,PM2.5,102,338,260
2766,India,Gujarat,Ahmedabad,SAC ISRO Bopal, IITM,26-12-2023 22:00,23.041137,72.456691,CO,24,26,24
2767,India,Gujarat,Ahmedabad,SAC ISRO Satellite, IITM,26-12-2023 22:00,23.023389,72.515201,NO2,11,13,12
2768,India,Gujarat,Ahmedabad,SAC ISRO Satellite, IITM,26-12-2023 22:00,23.023389,72.515201,CO,36,39,37
2769,India,Gujarat,Ahmedabad,SVPI Airport Hansol, IITM,26-12-2023 22:00,23.076793,72.627874,PM10,91,248,135
2770,India,Gujarat,Ahmedabad,SVPI Airport Hansol, IITM,26-12-2023 22:00,23.076793,72.627874,NH3,4,4,4
2771,India,Gujarat,Ankleshwar,GIDC, GPCB,26-12-2023 22:00,21.613267,73.010555,PM2.5,5,326,199
2772,India,Gujarat,Gandhi0gar,GIFT City, IITM,26-12-2023 22:00,23.163798,72.677768,NH3,2,4,2
2773,India,Gujarat,Gandhi0gar,Sector, GPCB,26-12-2023 22:00,23.221714,72.654328,SO2,6,10,8
2774,India,Gujarat,Vapi,Phase, GPCB,26-12-2023 22:00,20.362421,72.918013,NH3,6,6,6
2775,India,Gujarat,Vapi,Phase, GPCB,26-12-2023 22:00,20.362421,72.918013,SO2,47,49,48
2776,India,Gujarat,Vatva,Phase, GPCB,26-12-2023 22:00,22.969611,72.6435,PM2.5,91,303,183
2777,India,Gujarat,Vatva,Phase, GPCB,26-12-2023 22:00,22.969611,72.6435,NH3,1,1,1
2778,India,Harya0,Ambala,Patti Mehar, HSPCB,26-12-2023 22:00,30.379589,76.778328,NO2,7,21,13
2779,India,Harya0,Ambala,Patti Mehar, HSPCB,26-12-2023 22:00,30.379589,76.778328,NH3,5,12,8
2780,India,Harya0,Bahadurgarh,Arya 0gar, HSPCB,26-12-2023 22:00,28.6701,76.9254,NH3,10,12,11
2781,India,Harya0,Bhiwani,H.B. Colony, HSPCB,26-12-2023 22:00,28.806223,76.141105,NO2,7,11,9
2782,India,Harya0,Bhiwani,H.B. Colony, HSPCB,26-12-2023 22:00,28.806223,76.141105,NH3,5,6,6
2783,India,Harya0,Charkhi Dadri,Mini Secretariat, HSPCB,26-12-2023 22:00,28.593883,76.270653,PM2.5,81,344,210
2784,India,Harya0,Charkhi Dadri,Mini Secretariat, HSPCB,26-12-2023 22:00,28.593883,76.270653,NH3,4,6,6
2785,India,Harya0,Dharuhera,Municipal Corporation Office,  HSPCB,26-12-2023 22:00,28.2068,76.7997,PM10,131,350,214
2786,India,Harya0,Dharuhera,Municipal Corporation Office,  HSPCB,26-12-2023 22:00,28.2068,76.7997,CO,4,76,33
2787,India,Harya0,Faridabad,New Industrial Town, HSPCB,26-12-2023 22:00,28.39072,77.30059,NH3,2,8,4
2788,India,Harya0,Faridabad,New Industrial Town, HSPCB,26-12-2023 22:00,28.39072,77.30059,CO,42,54,49
2789,India,Harya0,Faridabad,Sector 30, HSPCB,26-12-2023 22:00,28.4417,77.3217,OZONE,4,36,17
2790,India,Harya0,Faridabad,Sector, HSPCB,26-12-2023 22:00,28.4088421,77.3099081,NO2,14,89,52
2791,India,Harya0,Fatehabad,Huda Sector, HSPCB,26-12-2023 22:00,29.503664,75.467934,PM10,50,183,117
2792,India,Harya0,Fatehabad,Huda Sector, HSPCB,26-12-2023 22:00,29.503664,75.467934,SO2,3,11,7
2793,India,Harya0,Fatehabad,Huda Sector, HSPCB,26-12-2023 22:00,29.503664,75.467934,CO,5,14,8
2794,India,Harya0,Gurugram,Sector, HSPCB,26-12-2023 22:00,28.4227,77.0667,NH3,7,14,9
2795,India,Harya0,Gurugram,Sector, HSPCB,26-12-2023 22:00,28.4227,77.0667,SO2,2,9,5
2796,India,Harya0,Gurugram,Teri Gram, HSPCB,26-12-2023 22:00,28.4275,77.1465,PM2.5,147,316,275
2797,India,Harya0,Gurugram,Teri Gram, HSPCB,26-12-2023 22:00,28.4275,77.1465,NH3,29,42,34
2798,India,Harya0,Gurugram,Teri Gram, HSPCB,26-12-2023 22:00,28.4275,77.1465,CO,34,80,45
2799,India,Harya0,Gurugram,Teri Gram, HSPCB,26-12-2023 22:00,28.4275,77.1465,OZONE,8,85,85
2800,India,Harya0,Gurugram,Vikas Sadan, HSPCB,26-12-2023 22:00,28.4501238,77.0263051,CO,54,139,94
2801,India,Harya0,Hisar,Urban Estate, HSPCB,26-12-2023 22:00,29.14056,75.744941,PM2.5,122,339,264
2802,India,Harya0,Hisar,Urban Estate, HSPCB,26-12-2023 22:00,29.14056,75.744941,NO2,6,10,8
2803,India,Harya0,Hisar,Urban Estate, HSPCB,26-12-2023 22:00,29.14056,75.744941,NH3,2,4,3
2804,India,Harya0,Hisar,Urban Estate, HSPCB,26-12-2023 22:00,29.14056,75.744941,OZONE,11,142,73
2805,India,Harya0,Jind,Police Lines, HSPCB,26-12-2023 22:00,29.307814,76.337619,NO2,6,17,12
2806,India,Harya0,Jind,Police Lines, HSPCB,26-12-2023 22:00,29.307814,76.337619,NH3,2,5,4
2807,India,Harya0,Kaithal,Rishi 0gar, HSPCB,26-12-2023 22:00,29.8006,76.4155,OZONE,8,26,18
2808,India,Harya0,Kar0l,Sector, HSPCB,26-12-2023 22:00,29.6953,77.0027,CO,98,101,100
2809,India,Harya0,Kurukshetra,Sector, HSPCB,26-12-2023 22:00,29.966942,76.875879,PM2.5,95,326,213
2810,India,Harya0,Kurukshetra,Sector, HSPCB,26-12-2023 22:00,29.966942,76.875879,PM10,86,187,131
2811,India,Harya0,Kurukshetra,Sector, HSPCB,26-12-2023 22:00,29.966942,76.875879,NO2,17,20,19
2812,India,Harya0,Mandikhera,General Hospital, HSPCB,26-12-2023 22:00,27.9002,76.9938,PM2.5,56,166,85
2813,India,Harya0,Mandikhera,General Hospital, HSPCB,26-12-2023 22:00,27.9002,76.9938,NO2,16,21,19
2814,India,Harya0,Manesar,Sector, HSPCB,26-12-2023 22:00,28.360699,76.93609,PM10,127,438,187
2815,India,Harya0,Manesar,Sector, HSPCB,26-12-2023 22:00,28.360699,76.93609,NO2,15,22,18
2816,India,Harya0,Manesar,Sector, HSPCB,26-12-2023 22:00,28.360699,76.93609,NH3,1,7,4
2817,India,Harya0,Manesar,Sector, HSPCB,26-12-2023 22:00,28.360699,76.93609,OZONE,1,57,22
2818,India,Harya0,Palwal,Shyam 0gar, HSPCB,26-12-2023 22:00,28.1485564,77.3320667,PM2.5,24,131,62
2819,India,Harya0,Panipat,Sector, HSPCB,26-12-2023 22:00,29.497973,76.993331,NH3,2,3,2
2820,India,Harya0,Panipat,Sector, HSPCB,26-12-2023 22:00,29.497973,76.993331,SO2,12,13,12
2821,India,Harya0,Sonipat,Murthal, HSPCB,26-12-2023 22:00,29.0272,77.0621,SO2,12,29,20
2822,India,Harya0,Sonipat,Murthal, HSPCB,26-12-2023 22:00,29.0272,77.0621,CO,34,47,42
2823,India,Harya0,Sonipat,Murthal, HSPCB,26-12-2023 22:00,29.0272,77.0621,OZONE,16,35,29
2824,India,Harya0,Yamu0 0gar,Gobind Pura, HSPCB,26-12-2023 22:00,30.1480566,77.2893471,OZONE,5,20,13
2825,India,Himachal Pradesh,Baddi,HIMUDA Complex Phase, HSPCB,26-12-2023 22:00,30.943887,76.801991,PM10,129,449,253
2826,India,Himachal Pradesh,Baddi,HIMUDA Complex Phase, HSPCB,26-12-2023 22:00,30.943887,76.801991,SO2,28,135,57
2827,India,Jharkhand,Dhanbad,Kalakusuma, DMC,26-12-2023 22:00,23.811548,86.481238,OZONE,19,29,23
2828,India,Jharkhand,Dhanbad,Sardar Patel 0gar, JSPCB,26-12-2023 22:00,23.80569,86.44268,OZONE,11,14,11
2829,India,Jharkhand,Pathardih,Mohalbani Ghat, JSPCB,26-12-2023 22:00,23.66988,86.411725,PM2.5,76,76,76
2830,India,Jharkhand,Pathardih,Mohalbani Ghat, JSPCB,26-12-2023 22:00,23.66988,86.411725,PM10,64,64,64
2831,India,Kar0taka,Bagalkot,Vidayagiri, KSPCB,26-12-2023 22:00,16.172806,75.659694,NO2,15,17,17
2832,India,Kar0taka,Bengaluru,BTM Layout, CPCB,26-12-2023 22:00,12.9135218,77.5950804,PM2.5,12,35,20
2833,India,Kar0taka,Bengaluru,BTM Layout, CPCB,26-12-2023 22:00,12.9135218,77.5950804,NH3,2,4,3
2834,India,Kar0taka,Bengaluru,Bapuji 0gar, KSPCB,26-12-2023 22:00,12.951913,77.539784,PM2.5,73,167,107
2835,India,Kar0taka,Bengaluru,Bapuji 0gar, KSPCB,26-12-2023 22:00,12.951913,77.539784,NO2,9,12,11
2836,India,Kar0taka,Bengaluru,Bapuji 0gar, KSPCB,26-12-2023 22:00,12.951913,77.539784,OZONE,11,12,11
2837,India,Kar0taka,Bengaluru,Hebbal, KSPCB,26-12-2023 22:00,13.029152,77.585901,OZONE,7,8,7
2838,India,Kar0taka,Bengaluru,Hombegowda 0gar, KSPCB,26-12-2023 22:00,12.938539,77.5901,NH3,2,2,2
2839,India,Kar0taka,Bengaluru,Jaya0gar 5th Block, KSPCB,26-12-2023 22:00,12.920984,77.584908,SO2,12,22,15
2840,India,Kar0taka,Bengaluru,Jaya0gar 5th Block, KSPCB,26-12-2023 22:00,12.920984,77.584908,OZONE,3,11,9
2841,India,Kar0taka,Bengaluru,Jigani, KSPCB,26-12-2023 22:00,12.7816279,77.6299145,PM10,36,122,86
2842,India,Kar0taka,Bengaluru,Jigani, KSPCB,26-12-2023 22:00,12.7816279,77.6299145,NO2,30,42,39
2843,India,Kar0taka,Bengaluru,Peenya, CPCB,26-12-2023 22:00,13.0270199,77.494094,NH3,4,5,4
2844,India,Kar0taka,Bengaluru,Peenya, CPCB,26-12-2023 22:00,13.0270199,77.494094,CO,28,60,53
2845,India,Kar0taka,Bengaluru,RVCE, KSPCB,26-12-2023 22:00,12.921418,77.502466,PM10,102,129,114
2846,India,Kar0taka,Bengaluru,RVCE, KSPCB,26-12-2023 22:00,12.921418,77.502466,SO2,4,5,4
2847,India,Kar0taka,Bengaluru,RVCE, KSPCB,26-12-2023 22:00,12.921418,77.502466,CO,38,66,56
2848,India,Kar0taka,Bengaluru,Shivapura_Peenya, KSPCB,26-12-2023 22:00,13.0246342,77.5080115,PM10,43,77,65
2849,India,Kar0taka,Bengaluru,Shivapura_Peenya, KSPCB,26-12-2023 22:00,13.0246342,77.5080115,SO2,1,8,4
2850,India,Kar0taka,Bengaluru,Silk Board, KSPCB,26-12-2023 22:00,12.917348,77.622813,PM10,53,121,83
2851,India,Kar0taka,Chamaraja0gar,Urban, KSPCB,26-12-2023 22:00,11.55358,76.55521,PM2.5,21,45,34
2852,India,Kar0taka,Chamaraja0gar,Urban, KSPCB,26-12-2023 22:00,11.55358,76.55521,NH3,1,2,2
2853,India,Kar0taka,Chamaraja0gar,Urban, KSPCB,26-12-2023 22:00,11.55358,76.55521,OZONE,15,38,28
2854,India,Kar0taka,Chikkaballapur,Chikkaballapur Rural, KSPCB,26-12-2023 22:00,13.428828,77.731418,SO2,16,23,18
2855,India,Kar0taka,Dava0gere,Devaraj Urs Badavane, KSPCB,26-12-2023 22:00,14.4758,75.9052,NH3,1,1,1
2856,India,Kar0taka,Dava0gere,Devaraj Urs Badavane, KSPCB,26-12-2023 22:00,14.4758,75.9052,SO2,1,6,4
2857,India,Kar0taka,Gadag,Panchal 0gar, KSPCB,26-12-2023 22:00,15.411456,75.638133,PM2.5,12,65,40
2858,India,Kar0taka,Gadag,Panchal 0gar, KSPCB,26-12-2023 22:00,15.411456,75.638133,PM10,22,75,54
2859,India,Kar0taka,Gadag,Panchal 0gar, KSPCB,26-12-2023 22:00,15.411456,75.638133,NH3,2,3,2
2860,India,Kar0taka,Gadag,Panchal 0gar, KSPCB,26-12-2023 22:00,15.411456,75.638133,OZONE,28,58,44
2861,India,Kar0taka,Haveri,Ashwini 0gar, KSPCB,26-12-2023 22:00,14.7918,75.3896,PM2.5,81,200,135
2862,India,Kar0taka,Haveri,Ashwini 0gar, KSPCB,26-12-2023 22:00,14.7918,75.3896,PM10,0,0,0
2863,India,Kar0taka,Hubballi,Deshpande 0gar, KSPCB,26-12-2023 22:00,15.351773,75.140726,OZONE,11,51,26
2864,India,Kar0taka,Hubballi,Lingaraj 0gar, KSPCB,26-12-2023 22:00,15.3714823,75.1160168,PM2.5,9,68,30
2865,India,Kar0taka,Hubballi,Lingaraj 0gar, KSPCB,26-12-2023 22:00,15.3714823,75.1160168,CO,2,60,8
2866,India,Kar0taka,Hubballi,Lingaraj 0gar, KSPCB,26-12-2023 22:00,15.3714823,75.1160168,OZONE,23,80,63
2867,India,Kar0taka,Kalaburagi,Lal Bahadur Shastri 0gar, KSPCB,26-12-2023 22:00,17.321993,76.822628,SO2,16,17,16
2868,India,Kar0taka,Kalaburagi,Mahatma Basaveswar Colony, KSPCB,26-12-2023 22:00,17.336318,76.847397,NO2,9,24,13
2869,India,Kar0taka,Kalaburagi,Mahatma Basaveswar Colony, KSPCB,26-12-2023 22:00,17.336318,76.847397,NH3,2,4,3
2870,India,Kar0taka,Kalaburagi,Mahatma Basaveswar Colony, KSPCB,26-12-2023 22:00,17.336318,76.847397,OZONE,7,61,35
2871,India,Kar0taka,Kolar,Tamaka Ind. Area, KSPCB,26-12-2023 22:00,13.1276288,78.1570122,NO2,6,50,16
