revision_number,date,region,Residence,divorce_count,region_code
r_5,2018,Levski,Rural,7,PVN16
r_5,2018,Nikopol,Total,11,PVN21
r_5,2018,Nikopol,City/Urban,4,PVN21
r_5,2018,Nikopol,Rural,7,PVN21
r_5,2018,Iskar,Total,10,PVN23
r_5,2018,Iskar,City/Urban,6,PVN23
r_5,2018,Iskar,Rural,4,PVN23
r_5,2018,Pleven,Total,200,PVN24
r_5,2018,Pleven,City/Urban,171,PVN24
r_5,2018,Pleven,Rural,29,PVN24
r_5,2018,Pordim,Total,8,PVN27
r_5,2018,Pordim,City/Urban,4,PVN27
r_5,2018,Pordim,Rural,4,PVN27
r_5,2018,Cherven bryag,Total,24,PVN37
r_5,2018,Cherven bryag,City/Urban,17,PVN37
r_5,2018,Cherven bryag,Rural,7,PVN37
r_5,2018,Knezha,Total,22,PVN39
r_5,2018,Knezha,City/Urban,17,PVN39
r_5,2018,Knezha,Rural,5,PVN39
r_5,2018,Severen tsentralen,Total,1247,BG32
r_5,2018,Severen tsentralen,City/Urban,887,BG32
r_5,2018,Severen tsentralen,Rural,360,BG32
r_5,2018,Veliko Tarnovo,Total,338,VTR
r_5,2018,Veliko Tarnovo,City/Urban,253,VTR
r_5,2018,Veliko Tarnovo,Rural,85,VTR
r_5,2018,Veliko Tarnovo,Total,121,VTR04
r_5,2018,Veliko Tarnovo,City/Urban,100,VTR04
r_5,2018,Veliko Tarnovo,Rural,21,VTR04
r_5,2018,Gorna Oryahovitsa,Total,67,VTR06
r_5,2018,Gorna Oryahovitsa,City/Urban,56,VTR06
r_5,2018,Gorna Oryahovitsa,Rural,11,VTR06
r_5,2018,Elena,Total,7,VTR13
r_5,2018,Elena,City/Urban,5,VTR13
r_5,2018,Elena,Rural,2,VTR13
r_5,2018,Zlataritsa,Total,3,VTR14
r_5,2018,Zlataritsa,City/Urban,2,VTR14
r_5,2018,Zlataritsa,Rural,1,VTR14
r_5,2018,Lyaskovets,Total,22,VTR20
r_5,2018,Lyaskovets,City/Urban,18,VTR20
r_5,2018,Lyaskovets,Rural,4,VTR20
r_5,2018,Pavlikeni,Total,29,VTR22
r_5,2018,Pavlikeni,City/Urban,16,VTR22
r_5,2018,Pavlikeni,Rural,13,VTR22
r_5,2018,Polski Trambesh,Total,22,VTR26
r_5,2018,Polski Trambesh,City/Urban,10,VTR26
r_5,2018,Polski Trambesh,Rural,12,VTR26
r_5,2018,Svishtov,Total,51,VTR28
r_5,2018,Svishtov,City/Urban,40,VTR28
r_5,2018,Svishtov,Rural,11,VTR28
r_5,2018,Strazhitsa,Total,13,VTR31
r_5,2018,Strazhitsa,City/Urban,5,VTR31
r_5,2018,Strazhitsa,Rural,8,VTR31
r_5,2018,Suhindol,Total,3,VTR32
r_5,2018,Suhindol,City/Urban,1,VTR32
r_5,2018,Suhindol,Rural,2,VTR32
r_5,2018,Gabrovo,Total,185,GAB
r_5,2018,Gabrovo,City/Urban,158,GAB
r_5,2018,Gabrovo,Rural,27,GAB
r_5,2018,Gabrovo,Total,103,GAB05
r_5,2018,Gabrovo,City/Urban,95,GAB05
r_5,2018,Gabrovo,Rural,8,GAB05
r_5,2018,Dryanovo,Total,11,GAB12
r_5,2018,Dryanovo,City/Urban,8,GAB12
r_5,2018,Dryanovo,Rural,3,GAB12
r_5,2018,Sevlievo,Total,54,GAB29
r_5,2018,Sevlievo,City/Urban,39,GAB29
r_5,2018,Sevlievo,Rural,15,GAB29
r_5,2018,Tryavna,Total,17,GAB35
r_5,2018,Tryavna,City/Urban,16,GAB35
r_5,2018,Tryavna,Rural,1,GAB35
r_5,2018,Razgrad,Total,178,RAZ
r_5,2018,Razgrad,City/Urban,89,RAZ
r_5,2018,Razgrad,Rural,89,RAZ
r_5,2018,Zavet,Total,12,RAZ11
r_5,2018,Zavet,City/Urban,4,RAZ11
r_5,2018,Zavet,Rural,8,RAZ11
r_5,2018,Isperih,Total,31,RAZ14
r_5,2018,Isperih,City/Urban,12,RAZ14
r_5,2018,Isperih,Rural,19,RAZ14
r_5,2018,Kubrat,Total,32,RAZ16
r_5,2018,Kubrat,City/Urban,9,RAZ16
r_5,2018,Kubrat,Rural,23,RAZ16
r_5,2018,Loznitsa,Total,8,RAZ17
r_5,2018,Loznitsa,City/Urban,3,RAZ17
r_5,2018,Loznitsa,Rural,5,RAZ17
r_5,2018,Razgrad,Total,76,RAZ26
r_5,2018,Razgrad,City/Urban,60,RAZ26
r_5,2018,Razgrad,Rural,16,RAZ26
r_5,2018,Samuil,Total,13,RAZ29
r_5,2018,Samuil,City/Urban,-,RAZ29
r_5,2018,Samuil,Rural,13,RAZ29
r_5,2018,Tsar Kaloyan,Total,6,RAZ36
r_5,2018,Tsar Kaloyan,City/Urban,1,RAZ36
r_5,2018,Tsar Kaloyan,Rural,5,RAZ36
r_5,2018,Ruse,Total,387,RSE
r_5,2018,Ruse,City/Urban,316,RSE
r_5,2018,Ruse,Rural,71,RSE
r_5,2018,Borovo,Total,4,RSE03
r_5,2018,Borovo,City/Urban,1,RSE03
r_5,2018,Borovo,Rural,3,RSE03
r_5,2018,Byala,Total,19,RSE04
r_5,2018,Byala,City/Urban,13,RSE04
r_5,2018,Byala,Rural,6,RSE04
r_5,2018,Vetovo,Total,17,RSE05
r_5,2018,Vetovo,City/Urban,11,RSE05
r_5,2018,Vetovo,Rural,6,RSE05
r_5,2018,Dve mogili,Total,5,RSE08
r_5,2018,Dve mogili,City/Urban,4,RSE08
r_5,2018,Dve mogili,Rural,1,RSE08
r_5,2018,Ivanovo,Total,10,RSE13
r_5,2018,Ivanovo,City/Urban,-,RSE13
r_5,2018,Ivanovo,Rural,10,RSE13
r_5,2018,Ruse,Total,314,RSE27
r_5,2018,Ruse,City/Urban,281,RSE27
r_5,2018,Ruse,Rural,33,RSE27
r_5,2018,Slivo pole,Total,15,RSE33
r_5,2018,Slivo pole,City/Urban,6,RSE33
r_5,2018,Slivo pole,Rural,9,RSE33
r_5,2018,Tsenovo,Total,3,RSE37
r_5,2018,Tsenovo,City/Urban,-,RSE37
r_5,2018,Tsenovo,Rural,3,RSE37
r_5,2018,Silistra,Total,159,SLS
r_5,2018,Silistra,City/Urban,71,SLS
r_5,2018,Silistra,Rural,88,SLS
r_5,2018,Alfatar,Total,2,SLS01
r_5,2018,Alfatar,City/Urban,1,SLS01
r_5,2018,Alfatar,Rural,1,SLS01
r_5,2018,Glavinitsa,Total,16,SLS07
r_5,2018,Glavinitsa,City/Urban,1,SLS07
r_5,2018,Glavinitsa,Rural,15,SLS07
r_5,2018,Dulovo,Total,46,SLS10
r_5,2018,Dulovo,City/Urban,10,SLS10
r_5,2018,Dulovo,Rural,36,SLS10
r_5,2018,Kaynardzha,Total,4,SLS15
r_5,2018,Kaynardzha,City/Urban,-,SLS15
r_5,2018,Kaynardzha,Rural,4,SLS15
r_5,2018,Silistra,Total,69,SLS31
r_5,2018,Silistra,City/Urban,51,SLS31
r_5,2018,Silistra,Rural,18,SLS31
r_5,2018,Sitovo,Total,9,SLS32
r_5,2018,Sitovo,City/Urban,-,SLS32
r_5,2018,Sitovo,Rural,9,SLS32
r_5,2018,Tutrakan,Total,13,SLS34
r_5,2018,Tutrakan,City/Urban,8,SLS34
r_5,2018,Tutrakan,Rural,5,SLS34
r_5,2018,Severoiztochen,Total,1355,BG33
r_5,2018,Severoiztochen,City/Urban,1111,BG33
r_5,2018,Severoiztochen,Rural,244,BG33
r_5,2018,Varna,Total,762,VAR
r_5,2018,Varna,City/Urban,691,VAR
r_5,2018,Varna,Rural,71,VAR
r_5,2018,Avren,Total,13,VAR01
r_5,2018,Avren,City/Urban,-,VAR01
r_5,2018,Avren,Rural,13,VAR01
r_5,2018,Aksakovo,Total,23,VAR02
r_5,2018,Aksakovo,City/Urban,19,VAR02
r_5,2018,Aksakovo,Rural,4,VAR02
r_5,2018,Beloslav,Total,12,VAR04
r_5,2018,Beloslav,City/Urban,7,VAR04
r_5,2018,Beloslav,Rural,5,VAR04
r_5,2018,Byala,Total,3,VAR05
r_5,2018,Byala,City/Urban,3,VAR05
r_5,2018,Byala,Rural,-,VAR05
r_5,2018,Varna,Total,623,VAR06
r_5,2018,Varna,City/Urban,614,VAR06
r_5,2018,Varna,Rural,9,VAR06
r_5,2018,Vetrino,Total,4,VAR08
r_5,2018,Vetrino,City/Urban,-,VAR08
r_5,2018,Vetrino,Rural,4,VAR08
r_5,2018,Valchi dol,Total,12,VAR09
r_5,2018,Valchi dol,City/Urban,4,VAR09
r_5,2018,Valchi dol,Rural,8,VAR09
r_5,2018,Dolni chiflik,Total,15,VAR13
r_5,2018,Dolni chiflik,City/Urban,7,VAR13
r_5,2018,Dolni chiflik,Rural,8,VAR13
r_5,2018,Devnya,Total,9,VAR14
r_5,2018,Devnya,City/Urban,8,VAR14
r_5,2018,Devnya,Rural,1,VAR14
r_5,2018,Dalgopol,Total,12,VAR16
r_5,2018,Dalgopol,City/Urban,5,VAR16
r_5,2018,Dalgopol,Rural,7,VAR16
r_5,2018,Provadia,Total,31,VAR24
r_5,2018,Provadia,City/Urban,21,VAR24
r_5,2018,Provadia,Rural,10,VAR24
r_5,2018,Suvorovo,Total,5,VAR26
r_5,2018,Suvorovo,City/Urban,3,VAR26
r_5,2018,Suvorovo,Rural,2,VAR26
r_5,2018,Dobrich,Total,235,DOB
r_5,2018,Dobrich,City/Urban,178,DOB
r_5,2018,Dobrich,Rural,57,DOB
r_5,2018,Balchik,Total,35,DOB03
r_5,2018,Balchik,City/Urban,22,DOB03
r_5,2018,Balchik,Rural,13,DOB03
r_5,2018,General Toshevo,Total,9,DOB12
r_5,2018,General Toshevo,City/Urban,4,DOB12
r_5,2018,General Toshevo,Rural,5,DOB12
r_5,2018,Dobrich-selska,Total,19,DOB15
r_5,2018,Dobrich-selska,City/Urban,-,DOB15
r_5,2018,Dobrich-selska,Rural,19,DOB15
r_5,2018,Kavarna,Total,13,DOB17
r_5,2018,Kavarna,City/Urban,10,DOB17
r_5,2018,Kavarna,Rural,3,DOB17
r_5,2018,Krushari,Total,6,DOB20
r_5,2018,Krushari,City/Urban,-,DOB20
r_5,2018,Krushari,Rural,6,DOB20
r_5,2018,Tervel,Total,16,DOB27
r_5,2018,Tervel,City/Urban,7,DOB27
r_5,2018,Tervel,Rural,9,DOB27
r_5,2018,Dobrich,Total,131,DOB28
r_5,2018,Dobrich,City/Urban,131,DOB28
r_5,2018,Dobrich,Rural,-,DOB28
r_5,2018,Shabla,Total,6,DOB29
r_5,2018,Shabla,City/Urban,4,DOB29
r_5,2018,Shabla,Rural,2,DOB29
r_5,2018,Targovishte,Total,122,TGV
r_5,2018,Targovishte,City/Urban,79,TGV
r_5,2018,Targovishte,Rural,43,TGV
r_5,2018,Antonovo,Total,2,TGV02
r_5,2018,Antonovo,City/Urban,-,TGV02
r_5,2018,Antonovo,Rural,2,TGV02
r_5,2018,Omurtag,Total,18,TGV22
r_5,2018,Omurtag,City/Urban,4,TGV22
r_5,2018,Omurtag,Rural,14,TGV22
r_5,2018,Opaka,Total,5,TGV23
r_5,2018,Opaka,City/Urban,2,TGV23
r_5,2018,Opaka,Rural,3,TGV23
r_5,2018,Popovo,Total,33,TGV24
r_5,2018,Popovo,City/Urban,19,TGV24
r_5,2018,Popovo,Rural,14,TGV24
r_5,2018,Targovishte,Total,64,TGV35
r_5,2018,Targovishte,City/Urban,54,TGV35
r_5,2018,Targovishte,Rural,10,TGV35
r_5,2018,Shumen,Total,236,SHU
r_5,2018,Shumen,City/Urban,163,SHU
r_5,2018,Shumen,Rural,73,SHU
r_5,2018,Venets,Total,10,SHU07
r_5,2018,Venets,City/Urban,-,SHU07
r_5,2018,Venets,Rural,10,SHU07
r_5,2018,Varbitsa,Total,5,SHU10
r_5,2018,Varbitsa,City/Urban,1,SHU10
r_5,2018,Varbitsa,Rural,4,SHU10
r_5,2018,Hitrino,Total,11,SHU11
r_5,2018,Hitrino,City/Urban,-,SHU11
r_5,2018,Hitrino,Rural,11,SHU11
r_5,2018,Kaolinovo,Total,13,SHU18
r_5,2018,Kaolinovo,City/Urban,-,SHU18
r_5,2018,Kaolinovo,Rural,13,SHU18
r_5,2018,Kaspichan,Total,5,SHU19
r_5,2018,Kaspichan,City/Urban,4,SHU19
r_5,2018,Kaspichan,Rural,1,SHU19
r_5,2018,Nikola Kozlevo,Total,9,SHU21
r_5,2018,Nikola Kozlevo,City/Urban,-,SHU21
r_5,2018,Nikola Kozlevo,Rural,9,SHU21
r_5,2018,Novi pazar,Total,16,SHU22
r_5,2018,Novi pazar,City/Urban,13,SHU22
r_5,2018,Novi pazar,Rural,3,SHU22
r_5,2018,Veliki Preslav,Total,22,SHU23
r_5,2018,Veliki Preslav,City/Urban,17,SHU23
r_5,2018,Veliki Preslav,Rural,5,SHU23
r_5,2018,Smyadovo,Total,3,SHU25
r_5,2018,Smyadovo,City/Urban,1,SHU25
r_5,2018,Smyadovo,Rural,2,SHU25
r_5,2018,Shumen,Total,142,SHU30
r_5,2018,Shumen,City/Urban,127,SHU30
r_5,2018,Shumen,Rural,15,SHU30
r_5,2018,Yugoiztochen,Total,1545,BG34
r_5,2018,Yugoiztochen,City/Urban,1228,BG34
r_5,2018,Yugoiztochen,Rural,317,BG34
r_5,2018,Burgas,Total,672,BGS
r_5,2018,Burgas,City/Urban,563,BGS
r_5,2018,Burgas,Rural,109,BGS
r_5,2018,Aytos,Total,38,BGS01
r_5,2018,Aytos,City/Urban,26,BGS01
r_5,2018,Aytos,Rural,12,BGS01
r_5,2018,Burgas,Total,411,BGS04
r_5,2018,Burgas,City/Urban,408,BGS04
r_5,2018,Burgas,Rural,3,BGS04
r_5,2018,Sredets,Total,13,BGS06
r_5,2018,Sredets,City/Urban,6,BGS06
r_5,2018,Sredets,Rural,7,BGS06
r_5,2018,Kameno,Total,15,BGS08
r_5,2018,Kameno,City/Urban,7,BGS08
r_5,2018,Kameno,Rural,8,BGS08
r_5,2018,Karnobat,Total,31,BGS09
r_5,2018,Karnobat,City/Urban,25,BGS09
r_5,2018,Karnobat,Rural,6,BGS09
r_5,2018,Malko Tarnovo,Total,9,BGS12
r_5,2018,Malko Tarnovo,City/Urban,7,BGS12
r_5,2018,Malko Tarnovo,Rural,2,BGS12
r_5,2018,Tsarevo,Total,13,BGS13
r_5,2018,Tsarevo,City/Urban,10,BGS13
r_5,2018,Tsarevo,Rural,3,BGS13
r_5,2018,Nesebar,Total,51,BGS15
r_5,2018,Nesebar,City/Urban,33,BGS15
r_5,2018,Nesebar,Rural,18,BGS15
r_5,2018,Pomorie,Total,28,BGS17
r_5,2018,Pomorie,City/Urban,20,BGS17
r_5,2018,Pomorie,Rural,8,BGS17
r_5,2018,Ruen,Total,22,BGS18
r_5,2018,Ruen,City/Urban,-,BGS18
r_5,2018,Ruen,Rural,22,BGS18
r_5,2018,Sozopol,Total,16,BGS21
r_5,2018,Sozopol,City/Urban,8,BGS21
r_5,2018,Sozopol,Rural,8,BGS21
r_5,2018,Sungurlare,Total,16,BGS23
r_5,2018,Sungurlare,City/Urban,4,BGS23
r_5,2018,Sungurlare,Rural,12,BGS23
r_5,2018,Primorsko,Total,9,BGS27
r_5,2018,Primorsko,City/Urban,9,BGS27
r_5,2018,Primorsko,Rural,-,BGS27
r_5,2018,Sliven,Total,242,SLV
r_5,2018,Sliven,City/Urban,178,SLV
r_5,2018,Sliven,Rural,64,SLV
r_5,2018,Kotel,Total,16,SLV11
r_5,2018,Kotel,City/Urban,8,SLV11
r_5,2018,Kotel,Rural,8,SLV11
r_5,2018,Nova Zagora,Total,42,SLV16
r_5,2018,Nova Zagora,City/Urban,23,SLV16
r_5,2018,Nova Zagora,Rural,19,SLV16
r_5,2018,Sliven,Total,175,SLV20
r_5,2018,Sliven,City/Urban,141,SLV20
r_5,2018,Sliven,Rural,34,SLV20
r_5,2018,Tvarditsa,Total,9,SLV24
r_5,2018,Tvarditsa,City/Urban,6,SLV24
r_5,2018,Tvarditsa,Rural,3,SLV24
r_5,2018,Stara Zagora,Total,463,SZR
r_5,2018,Stara Zagora,City/Urban,366,SZR
r_5,2018,Stara Zagora,Rural,97,SZR
r_5,2018,Bratya Daskalovi,Total,6,SZR04
r_5,2018,Bratya Daskalovi,City/Urban,-,SZR04
r_5,2018,Bratya Daskalovi,Rural,6,SZR04
r_5,2018,Galabovo,Total,10,SZR07
r_5,2018,Galabovo,City/Urban,5,SZR07
r_5,2018,Galabovo,Rural,5,SZR07
r_5,2018,Kazanlak,Total,102,SZR12
r_5,2018,Kazanlak,City/Urban,78,SZR12
r_5,2018,Kazanlak,Rural,24,SZR12
r_5,2018,Maglizh,Total,15,SZR22
r_5,2018,Maglizh,City/Urban,5,SZR22
r_5,2018,Maglizh,Rural,10,SZR22
r_5,2018,Opan,Total,3,SZR23
r_5,2018,Opan,City/Urban,-,SZR23
r_5,2018,Opan,Rural,3,SZR23
r_5,2018,Pavel banya,Total,12,SZR24
r_5,2018,Pavel banya,City/Urban,5,SZR24
r_5,2018,Pavel banya,Rural,7,SZR24
r_5,2018,Radnevo,Total,30,SZR27
r_5,2018,Radnevo,City/Urban,21,SZR27
r_5,2018,Radnevo,Rural,9,SZR27
r_5,2018,Stara Zagora,Total,259,SZR31
r_5,2018,Stara Zagora,City/Urban,234,SZR31
r_5,2018,Stara Zagora,Rural,25,SZR31
r_5,2018,Chirpan,Total,19,SZR36
r_5,2018,Chirpan,City/Urban,13,SZR36
r_5,2018,Chirpan,Rural,6,SZR36
r_5,2018,Gurkovo,Total,3,SZR37
r_5,2018,Gurkovo,City/Urban,2,SZR37
r_5,2018,Gurkovo,Rural,1,SZR37
r_5,2018,Nikolaevo,Total,4,SZR38
r_5,2018,Nikolaevo,City/Urban,3,SZR38
r_5,2018,Nikolaevo,Rural,1,SZR38
r_5,2018,Yambol,Total,168,JAM
r_5,2018,Yambol,City/Urban,121,JAM
r_5,2018,Yambol,Rural,47,JAM
r_5,2018,Bolyarovo,Total,5,JAM03
r_5,2018,Bolyarovo,City/Urban,2,JAM03
r_5,2018,Bolyarovo,Rural,3,JAM03
r_5,2018,Elhovo,Total,16,JAM07
r_5,2018,Elhovo,City/Urban,10,JAM07
r_5,2018,Elhovo,Rural,6,JAM07
r_5,2018,Straldzha,Total,9,JAM22
r_5,2018,Straldzha,City/Urban,5,JAM22
r_5,2018,Straldzha,Rural,4,JAM22
r_5,2018,Tundzha,Total,34,JAM25
r_5,2018,Tundzha,City/Urban,-,JAM25
r_5,2018,Tundzha,Rural,34,JAM25
r_5,2018,Yambol,Total,104,JAM26
r_5,2018,Yambol,City/Urban,104,JAM26
r_5,2018,Yambol,Rural,-,JAM26
r_5,2018,Yugozapadna i Yuzhna tsentralna Bulgaria,Total,5301,BG4
r_5,2018,Yugozapadna i Yuzhna tsentralna Bulgaria,City/Urban,4473,BG4
r_5,2018,Yugozapadna i Yuzhna tsentralna Bulgaria,Rural,828,BG4
r_5,2018,Yugozapaden,Total,3369,BG41
r_5,2018,Yugozapaden,City/Urban,2955,BG41
r_5,2018,Yugozapaden,Rural,414,BG41
r_5,2018,Blagoevgrad,Total,374,BLG
r_5,2018,Blagoevgrad,City/Urban,253,BLG
r_5,2018,Blagoevgrad,Rural,121,BLG
r_5,2018,Bansko,Total,18,BLG01
r_5,2018,Bansko,City/Urban,17,BLG01
r_5,2018,Bansko,Rural,1,BLG01
r_5,2018,Belitsa,Total,3,BLG02
r_5,2018,Belitsa,City/Urban,1,BLG02
r_5,2018,Belitsa,Rural,2,BLG02
r_5,2018,Blagoevgrad,Total,114,BLG03
r_5,2018,Blagoevgrad,City/Urban,106,BLG03
r_5,2018,Blagoevgrad,Rural,8,BLG03
r_5,2018,Gotse Delchev,Total,30,BLG11
r_5,2018,Gotse Delchev,City/Urban,25,BLG11
r_5,2018,Gotse Delchev,Rural,5,BLG11
r_5,2018,Garmen,Total,17,BLG13
r_5,2018,Garmen,City/Urban,-,BLG13
r_5,2018,Garmen,Rural,17,BLG13
r_5,2018,Kresna,Total,8,BLG28
r_5,2018,Kresna,City/Urban,7,BLG28
r_5,2018,Kresna,Rural,1,BLG28
r_5,2018,Petrich,Total,63,BLG33
r_5,2018,Petrich,City/Urban,37,BLG33
r_5,2018,Petrich,Rural,26,BLG33
r_5,2018,Razlog,Total,25,BLG37
r_5,2018,Razlog,City/Urban,19,BLG37
r_5,2018,Razlog,Rural,6,BLG37
r_5,2018,Sandanski,Total,38,BLG40
r_5,2018,Sandanski,City/Urban,27,BLG40
r_5,2018,Sandanski,Rural,11,BLG40
r_5,2018,Satovcha,Total,15,BLG42
r_5,2018,Satovcha,City/Urban,-,BLG42
r_5,2018,Satovcha,Rural,15,BLG42
r_5,2018,Simitli,Total,22,BLG44
r_5,2018,Simitli,City/Urban,10,BLG44
r_5,2018,Simitli,Rural,12,BLG44
r_5,2018,Strumyani,Total,9,BLG49
r_5,2018,Strumyani,City/Urban,-,BLG49
r_5,2018,Strumyani,Rural,9,BLG49
r_5,2018,Hadzhidimovo,Total,7,BLG52
r_5,2018,Hadzhidimovo,City/Urban,1,BLG52
r_5,2018,Hadzhidimovo,Rural,6,BLG52
r_5,2018,Yakoruda,Total,5,BLG53
r_5,2018,Yakoruda,City/Urban,3,BLG53
r_5,2018,Yakoruda,Rural,2,BLG53
r_5,2018,Kyustendil,Total,187,KNL
r_5,2018,Kyustendil,City/Urban,139,KNL
r_5,2018,Kyustendil,Rural,48,KNL
r_5,2018,Bobov dol,Total,8,KNL04
r_5,2018,Bobov dol,City/Urban,7,KNL04
r_5,2018,Bobov dol,Rural,1,KNL04
r_5,2018,Boboshevo,Total,2,KNL05
r_5,2018,Boboshevo,City/Urban,1,KNL05
r_5,2018,Boboshevo,Rural,1,KNL05
r_5,2018,Kocherinovo,Total,4,KNL27
r_5,2018,Kocherinovo,City/Urban,2,KNL27
r_5,2018,Kocherinovo,Rural,2,KNL27
r_5,2018,Kyustendil,Total,97,KNL29
r_5,2018,Kyustendil,City/Urban,73,KNL29
r_5,2018,Kyustendil,Rural,24,KNL29
r_5,2018,Nevestino,Total,3,KNL31
r_5,2018,Nevestino,City/Urban,-,KNL31
r_5,2018,Nevestino,Rural,3,KNL31
r_5,2018,Rila,Total,1,KNL38
r_5,2018,Rila,City/Urban,1,KNL38
r_5,2018,Rila,Rural,-,KNL38
r_5,2018,Sapareva banya,Total,7,KNL41
r_5,2018,Sapareva banya,City/Urban,6,KNL41
r_5,2018,Sapareva banya,Rural,1,KNL41
r_5,2018,Dupnitsa,Total,64,KNL48
r_5,2018,Dupnitsa,City/Urban,49,KNL48
r_5,2018,Dupnitsa,Rural,15,KNL48
r_5,2018,Treklyano,Total,1,KNL50
r_5,2018,Treklyano,City/Urban,-,KNL50
r_5,2018,Treklyano,Rural,1,KNL50
r_5,2018,Pernik,Total,139,PER
r_5,2018,Pernik,City/Urban,104,PER
r_5,2018,Pernik,Rural,35,PER
r_5,2018,Breznik,Total,3,PER08
r_5,2018,Breznik,City/Urban,2,PER08
r_5,2018,Breznik,Rural,1,PER08
r_5,2018,Zemen,Total,5,PER19
r_5,2018,Zemen,City/Urban,2,PER19
r_5,2018,Zemen,Rural,3,PER19
r_5,2018,Kovachevtsi,Total,4,PER22
r_5,2018,Kovachevtsi,City/Urban,-,PER22
r_5,2018,Kovachevtsi,Rural,4,PER22
r_5,2018,Pernik,Total,106,PER32
r_5,2018,Pernik,City/Urban,84,PER32
r_5,2018,Pernik,Rural,22,PER32
r_5,2018,Radomir,Total,15,PER36
r_5,2018,Radomir,City/Urban,10,PER36
r_5,2018,Radomir,Rural,5,PER36
r_5,2018,Tran,Total,6,PER51
r_5,2018,Tran,City/Urban,6,PER51
r_5,2018,Tran,Rural,-,PER51
r_5,2018,Sofia-grad,Total,2340,SOF
r_5,2018,Sofia-grad,City/Urban,2248,SOF
r_5,2018,Sofia-grad,Rural,92,SOF
r_5,2018,Sofia,Total,2340,SOF46
r_5,2018,Sofia,City/Urban,2248,SOF46
r_5,2018,Sofia,Rural,92,SOF46
r_5,2018,Sofia,Total,329,SFO
r_5,2018,Sofia,City/Urban,211,SFO
r_5,2018,Sofia,Rural,118,SFO
r_5,2018,Bozhurishte,Total,15,SFO06
r_5,2018,Bozhurishte,City/Urban,15,SFO06
r_5,2018,Bozhurishte,Rural,-,SFO06
r_5,2018,Botevgrad,Total,48,SFO07
r_5,2018,Botevgrad,City/Urban,33,SFO07
r_5,2018,Botevgrad,Rural,15,SFO07
r_5,2018,Godech,Total,5,SFO09
r_5,2018,Godech,City/Urban,5,SFO09
r_5,2018,Godech,Rural,-,SFO09
r_5,2018,Gorna Malina,Total,10,SFO10
r_5,2018,Gorna Malina,City/Urban,-,SFO10
r_5,2018,Gorna Malina,Rural,10,SFO10
r_5,2018,Dragoman,Total,5,SFO16
r_5,2018,Dragoman,City/Urban,2,SFO16
r_5,2018,Dragoman,Rural,3,SFO16
r_5,2018,Elin Pelin,Total,35,SFO17
r_5,2018,Elin Pelin,City/Urban,16,SFO17
r_5,2018,Elin Pelin,Rural,19,SFO17
r_5,2018,Etropole,Total,17,SFO18
r_5,2018,Etropole,City/Urban,16,SFO18
r_5,2018,Etropole,Rural,1,SFO18
r_5,2018,Ihtiman,Total,20,SFO20
r_5,2018,Ihtiman,City/Urban,15,SFO20
r_5,2018,Ihtiman,Rural,5,SFO20
r_5,2018,Koprivshtitsa,Total,1,SFO24
r_5,2018,Koprivshtitsa,City/Urban,1,SFO24
r_5,2018,Koprivshtitsa,Rural,-,SFO24
r_5,2018,Kostenets,Total,7,SFO25
r_5,2018,Kostenets,City/Urban,5,SFO25
r_5,2018,Kostenets,Rural,2,SFO25
r_5,2018,Kostinbrod,Total,27,SFO26
r_5,2018,Kostinbrod,City/Urban,18,SFO26
r_5,2018,Kostinbrod,Rural,9,SFO26
r_5,2018,Pravets,Total,13,SFO34
r_5,2018,Pravets,City/Urban,7,SFO34
r_5,2018,Pravets,Rural,6,SFO34
r_5,2018,Samokov,Total,31,SFO39
r_5,2018,Samokov,City/Urban,24,SFO39
r_5,2018,Samokov,Rural,7,SFO39
r_5,2018,Svoge,Total,40,SFO43
r_5,2018,Svoge,City/Urban,17,SFO43
r_5,2018,Svoge,Rural,23,SFO43
r_5,2018,Slivnitsa,Total,15,SFO45
r_5,2018,Slivnitsa,City/Urban,13,SFO45
r_5,2018,Slivnitsa,Rural,2,SFO45
r_5,2018,Zlatitsa,Total,8,SFO47
r_5,2018,Zlatitsa,City/Urban,8,SFO47
r_5,2018,Zlatitsa,Rural,-,SFO47
r_5,2018,Anton,Total,2,SFO54
r_5,2018,Anton,City/Urban,-,SFO54
r_5,2018,Anton,Rural,2,SFO54
r_5,2018,Pirdop,Total,16,SFO55
r_5,2018,Pirdop,City/Urban,13,SFO55
r_5,2018,Pirdop,Rural,3,SFO55
r_5,2018,Mirkovo,Total,4,SFO56
r_5,2018,Mirkovo,City/Urban,-,SFO56
r_5,2018,Mirkovo,Rural,4,SFO56
r_5,2018,Chavdar,Total,2,SFO57
r_5,2018,Chavdar,City/Urban,-,SFO57
r_5,2018,Chavdar,Rural,2,SFO57
r_5,2018,Chelopech,Total,5,SFO58
r_5,2018,Chelopech,City/Urban,-,SFO58
r_5,2018,Chelopech,Rural,5,SFO58
r_5,2018,Dolna banya,Total,3,SFO59
r_5,2018,Dolna banya,City/Urban,3,SFO59
r_5,2018,Dolna banya,Rural,-,SFO59
r_5,2018,Yuzhen tsentralen,Total,1932,BG42
r_5,2018,Yuzhen tsentralen,City/Urban,1518,BG42
r_5,2018,Yuzhen tsentralen,Rural,414,BG42
r_5,2018,Kardzhali,Total,154,KRZ
r_5,2018,Kardzhali,City/Urban,90,KRZ
r_5,2018,Kardzhali,Rural,64,KRZ
